DASYLab - V 13.00.00
Worksheet name: 1702_SF
Recording date     : 18-2-2025, 11:37:12
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:00,65;0,05;-0,03;-0,02;
00:00:00,66;0,04;-0,02;-0,02;
00:00:00,67;0,04;-0,03;-0,02;
00:00:00,68;0,05;-0,03;-0,02;
00:00:00,69;0,05;-0,02;-0,02;
00:00:00,70;0,01;-0,03;-0,02;
00:00:00,71;0,05;-0,02;-0,02;
00:00:00,72;0,01;-0,03;-0,02;
00:00:00,73;0,05;-0,03;-0,02;
00:00:00,74;0,05;-0,03;-0,02;
00:00:00,75;0,05;-0,02;-0,02;
00:00:00,76;0,05;-0,02;-0,02;
00:00:00,77;0,04;-0,03;-0,02;
00:00:00,78;0,06;-0,03;-0,02;
00:00:00,79;0,06;-0,03;-0,02;
00:00:00,80;0,05;-0,02;-0,02;
00:00:00,81;0,01;-0,02;-0,02;
00:00:00,82;0,03;-0,03;-0,02;
00:00:00,83;0,05;-0,02;-0,02;
00:00:00,84;0,05;-0,03;-0,02;
00:00:00,85;0,04;-0,02;-0,02;
00:00:00,86;0,06;-0,02;-0,02;
00:00:00,87;0,04;-0,02;-0,02;
00:00:00,88;0,04;-0,03;-0,02;
00:00:00,89;0,01;-0,03;-0,02;
00:00:00,90;0,01;-0,02;-0,02;
00:00:00,91;0,04;-0,03;-0,02;
00:00:00,92;0,02;-0,02;-0,02;
00:00:00,93;0,04;-0,03;-0,02;
00:00:00,94;0,04;-0,03;-0,02;
00:00:00,95;0,04;-0,02;-0,02;
00:00:00,96;0,03;-0,03;-0,02;
00:00:00,97;0,05;-0,02;-0,02;
00:00:00,98;0,06;-0,03;-0,02;
00:00:00,99;0,02;-0,02;-0,02;
00:00:01,00;0,06;-0,02;-0,02;
00:00:01,01;0,03;-0,03;-0,02;
00:00:01,02;0,04;-0,02;-0,02;
00:00:01,03;0,05;-0,02;-0,02;
00:00:01,04;0,01;-0,02;-0,02;
00:00:01,05;0,03;-0,02;-0,02;
00:00:01,06;0,03;-0,03;-0,02;
00:00:01,07;0,01;-0,02;-0,02;
00:00:01,08;0,01;-0,02;-0,02;
00:00:01,09;0,04;-0,02;-0,02;
00:00:01,10;0,05;-0,03;-0,02;
00:00:01,11;0,06;-0,02;-0,02;
00:00:01,12;0,02;-0,02;-0,02;
00:00:01,13;0,05;-0,02;-0,02;
00:00:01,14;0,04;-0,02;-0,02;
00:00:01,15;0,01;-0,03;-0,02;
00:00:01,16;0,06;-0,02;-0,02;
00:00:01,17;0,04;-0,02;-0,02;
00:00:01,18;0,03;-0,02;-0,02;
00:00:01,19;0,06;-0,02;-0,02;
00:00:01,20;0,03;-0,02;-0,02;
00:00:01,21;0,05;-0,02;-0,02;
00:00:01,22;0,04;-0,03;-0,02;
00:00:01,23;0,01;-0,02;-0,02;
00:00:01,24;0,01;-0,02;-0,02;
00:00:01,25;0,06;-0,02;-0,02;
00:00:01,26;0,02;-0,02;-0,02;
00:00:01,27;0,02;-0,02;-0,02;
00:00:01,28;0,01;-0,02;-0,02;
00:00:01,29;0,05;-0,02;-0,02;
00:00:01,30;0,02;-0,02;-0,02;
00:00:01,31;0,05;-0,02;-0,02;
00:00:01,32;0,05;-0,02;-0,02;
00:00:01,33;0,05;-0,02;-0,02;
00:00:01,34;0,02;-0,02;-0,02;
00:00:01,35;0,01;-0,02;-0,02;
00:00:01,36;0,01;-0,02;-0,02;
00:00:01,37;0,02;-0,02;-0,02;
00:00:01,38;0,02;-0,02;-0,02;
00:00:01,39;0,02;-0,02;-0,02;
00:00:01,40;0,05;-0,02;-0,02;
00:00:01,41;0,06;-0,02;-0,02;
00:00:01,42;0,02;-0,02;-0,02;
00:00:01,43;0,06;-0,02;-0,02;
00:00:01,44;0,04;-0,02;-0,02;
00:00:01,45;0,01;-0,02;-0,02;
00:00:01,46;0,01;-0,02;-0,02;
00:00:01,47;0,03;-0,02;-0,02;
00:00:01,48;0,05;-0,02;-0,02;
00:00:01,49;0,06;-0,02;-0,02;
00:00:01,50;0,02;-0,02;-0,02;
00:00:01,51;0,01;-0,02;-0,02;
00:00:01,52;0,01;-0,02;-0,02;
00:00:01,53;0,06;-0,02;-0,02;
00:00:01,54;0,05;-0,02;-0,02;
00:00:01,55;0,01;-0,02;-0,02;
00:00:01,56;0,02;-0,02;-0,02;
00:00:01,57;0,02;-0,02;-0,02;
00:00:01,58;0,01;-0,02;-0,02;
00:00:01,59;0,05;-0,02;-0,02;
00:00:01,60;0,04;-0,02;-0,02;
00:00:01,61;0,02;-0,02;-0,02;
00:00:01,62;0,06;-0,02;-0,02;
00:00:01,63;0,02;-0,02;-0,02;
00:00:01,64;0,06;-0,02;-0,02;
00:00:01,65;0,01;-0,02;-0,02;
00:00:01,66;0,03;-0,02;-0,02;
00:00:01,67;0,06;-0,02;-0,02;
00:00:01,68;0,06;-0,02;-0,02;
00:00:01,69;0,01;-0,02;-0,02;
00:00:01,70;0,02;-0,02;-0,02;
00:00:01,71;0,02;-0,02;-0,02;
00:00:01,72;0,02;-0,02;-0,02;
00:00:01,73;0,01;-0,02;-0,02;
00:00:01,74;0,02;-0,02;-0,02;
00:00:01,75;0,02;-0,02;-0,02;
00:00:01,76;0,06;-0,02;-0,02;
00:00:01,77;0,01;-0,02;-0,02;
00:00:01,78;0,05;-0,02;-0,02;
00:00:01,79;0,05;-0,02;-0,02;
00:00:01,80;0,05;-0,02;-0,02;
00:00:01,81;0,02;-0,02;-0,02;
00:00:01,82;0,03;-0,02;-0,02;
00:00:01,83;0,02;-0,02;-0,02;
00:00:01,84;0,06;-0,02;-0,02;
00:00:01,85;0,05;-0,02;-0,02;
00:00:01,86;0,06;-0,02;-0,02;
00:00:01,87;0,03;-0,02;-0,02;
00:00:01,88;0,03;-0,02;-0,02;
00:00:01,89;0,01;-0,02;-0,02;
00:00:01,90;0,02;-0,02;-0,02;
00:00:01,91;0,03;-0,02;-0,02;
00:00:01,92;0,06;-0,02;-0,02;
00:00:01,93;0,01;-0,02;-0,02;
00:00:01,94;0,06;-0,02;-0,02;
00:00:01,95;0,03;-0,02;-0,02;
00:00:01,96;0,02;-0,02;-0,02;
00:00:01,97;0,03;-0,02;-0,02;
00:00:01,98;0,02;-0,02;-0,02;
00:00:01,99;0,05;-0,02;-0,02;
00:00:02,00;0,02;-0,02;-0,02;
00:00:02,01;0,02;-0,02;-0,02;
00:00:02,02;0,05;-0,02;-0,02;
00:00:02,03;0,02;-0,02;-0,02;
00:00:02,04;0,04;-0,02;-0,02;
00:00:02,05;0,02;-0,02;-0,02;
00:00:02,06;0,06;-0,02;-0,02;
00:00:02,07;0,02;-0,02;-0,02;
00:00:02,08;0,06;-0,02;-0,02;
00:00:02,09;0,03;-0,02;-0,02;
00:00:02,10;0,03;-0,02;-0,02;
00:00:02,11;0,04;-0,02;-0,02;
00:00:02,12;0,03;-0,02;-0,02;
00:00:02,13;0,06;-0,02;-0,02;
00:00:02,14;0,02;-0,02;-0,02;
00:00:02,15;0,01;-0,02;-0,02;
00:00:02,16;0,02;-0,02;-0,02;
00:00:02,17;0,02;-0,02;-0,02;
00:00:02,18;0,05;-0,02;-0,02;
00:00:02,19;0,05;-0,02;-0,02;
00:00:02,20;0,01;-0,02;-0,02;
00:00:02,21;0,02;-0,02;-0,02;
00:00:02,22;0,04;-0,02;-0,02;
00:00:02,23;0,02;-0,02;-0,02;
00:00:02,24;0,03;-0,02;-0,02;
00:00:02,25;0,01;-0,02;-0,02;
00:00:02,26;0,04;-0,02;-0,02;
00:00:02,27;0,04;-0,02;-0,02;
00:00:02,28;0,03;-0,02;-0,02;
00:00:02,29;0,02;-0,02;-0,02;
00:00:02,30;0,06;-0,02;-0,02;
00:00:02,31;0,05;-0,02;-0,02;
00:00:02,32;0,02;-0,02;-0,02;
00:00:02,33;0,02;-0,02;-0,02;
00:00:02,34;0,05;-0,02;-0,02;
00:00:02,35;0,06;-0,02;-0,02;
00:00:02,36;0,02;-0,02;-0,02;
00:00:02,37;0,05;-0,02;-0,02;
00:00:02,38;0,06;-0,02;-0,02;
00:00:02,39;0,05;-0,02;-0,01;
00:00:02,40;0,02;-0,02;-0,02;
00:00:02,41;0,02;-0,02;-0,01;
00:00:02,42;0,05;-0,02;-0,02;
00:00:02,43;0,02;-0,02;-0,02;
00:00:02,44;0,04;-0,02;-0,02;
00:00:02,45;0,05;-0,02;-0,02;
00:00:02,46;0,06;-0,02;-0,01;
00:00:02,47;0,04;-0,02;-0,02;
00:00:02,48;0,02;-0,02;-0,02;
00:00:02,49;0,05;-0,02;-0,02;
00:00:02,50;0,04;-0,02;-0,02;
00:00:02,51;0,02;-0,02;-0,01;
00:00:02,52;0,06;-0,02;-0,02;
00:00:02,53;0,02;-0,02;-0,01;
00:00:02,54;0,03;-0,02;-0,02;
00:00:02,55;0,06;-0,02;-0,01;
00:00:02,56;0,04;-0,02;-0,01;
00:00:02,57;0,02;-0,02;-0,02;
00:00:02,58;0,02;-0,02;-0,01;
00:00:02,59;0,06;-0,02;-0,02;
00:00:02,60;0,03;-0,02;-0,01;
00:00:02,61;0,04;-0,02;-0,01;
00:00:02,62;0,05;-0,01;-0,01;
00:00:02,63;0,04;-0,02;-0,01;
00:00:02,64;0,06;-0,02;-0,01;
00:00:02,65;0,04;-0,02;-0,01;
00:00:02,66;0,03;-0,02;-0,01;
00:00:02,67;0,01;-0,01;-0,01;
00:00:02,68;0,02;-0,02;-0,01;
00:00:02,69;0,03;-0,02;-0,01;
00:00:02,70;0,03;-0,02;-0,01;
00:00:02,71;0,03;-0,02;-0,01;
00:00:02,72;0,03;-0,02;-0,01;
00:00:02,73;0,03;-0,02;-0,01;
00:00:02,74;0,02;-0,02;-0,01;
00:00:02,75;0,02;-0,02;-0,01;
00:00:02,76;0,02;-0,02;-0,01;
00:00:02,77;0,06;-0,02;-0,01;
00:00:02,78;0,02;-0,02;-0,01;
00:00:02,79;0,06;-0,02;-0,01;
00:00:02,80;0,07;-0,02;-0,01;
00:00:02,81;0,06;-0,02;-0,01;
00:00:02,82;0,06;-0,02;-0,01;
00:00:02,83;0,06;-0,02;-0,01;
00:00:02,84;0,02;-0,02;-0,01;
00:00:02,85;0,02;-0,02;-0,01;
00:00:02,86;0,04;-0,02;-0,01;
00:00:02,87;0,06;-0,02;-0,01;
00:00:02,88;0,06;-0,01;-0,01;
00:00:02,89;0,03;-0,01;-0,01;
00:00:02,90;0,04;-0,02;-0,01;
00:00:02,91;0,05;-0,01;-0,01;
00:00:02,92;0,02;-0,02;-0,01;
00:00:02,93;0,02;-0,01;-0,01;
00:00:02,94;0,03;-0,01;-0,01;
00:00:02,95;0,02;-0,01;-0,01;
00:00:02,96;0,03;-0,01;-0,01;
00:00:02,97;0,03;-0,02;-0,01;
00:00:02,98;0,07;-0,01;-0,01;
00:00:02,99;0,02;-0,01;-0,01;
00:00:03,00;0,06;-0,01;-0,01;
00:00:03,01;0,02;-0,01;-0,01;
00:00:03,02;0,02;-0,01;-0,01;
00:00:03,03;0,03;-0,01;-0,01;
00:00:03,04;0,02;-0,01;-0,01;
00:00:03,05;0,05;-0,01;-0,01;
00:00:03,06;0,06;-0,01;-0,01;
00:00:03,07;0,06;-0,01;-0,01;
00:00:03,08;0,06;-0,01;-0,01;
00:00:03,09;0,02;-0,01;-0,01;
00:00:03,10;0,02;-0,01;-0,01;
00:00:03,11;0,02;-0,01;-0,01;
00:00:03,12;0,04;-0,01;-0,01;
00:00:03,13;0,02;-0,01;-0,01;
00:00:03,14;0,04;-0,01;-0,01;
00:00:03,15;0,07;-0,01;-0,01;
00:00:03,16;0,07;-0,01;-0,01;
00:00:03,17;0,03;-0,01;-0,01;
00:00:03,18;0,03;-0,01;-0,01;
00:00:03,19;0,06;-0,01;-0,01;
00:00:03,20;0,02;-0,01;-0,01;
00:00:03,21;0,05;-0,01;-0,01;
00:00:03,22;0,02;-0,01;-0,01;
00:00:03,23;0,02;-0,01;-0,01;
00:00:03,24;0,03;-0,01;-0,01;
00:00:03,25;0,03;-0,01;-0,01;
00:00:03,26;0,06;-0,01;-0,01;
00:00:03,27;0,02;-0,01;-0,01;
00:00:03,28;0,03;-0,01;-0,01;
00:00:03,29;0,02;-0,01;-0,01;
00:00:03,30;0,03;-0,02;-0,01;
00:00:03,31;0,03;-0,01;-0,01;
00:00:03,32;0,03;-0,01;-0,01;
00:00:03,33;0,07;-0,01;-0,01;
00:00:03,34;0,02;-0,01;-0,01;
00:00:03,35;0,03;-0,01;-0,01;
00:00:03,36;0,02;-0,01;-0,01;
00:00:03,37;0,02;-0,01;-0,01;
00:00:03,38;0,04;-0,01;-0,01;
00:00:03,39;0,03;-0,01;-0,01;
00:00:03,40;0,03;-0,02;-0,01;
00:00:03,41;0,02;-0,01;-0,01;
00:00:03,42;0,06;-0,01;-0,01;
00:00:03,43;0,06;-0,01;-0,01;
00:00:03,44;0,02;-0,01;-0,01;
00:00:03,45;0,06;-0,01;-0,01;
00:00:03,46;0,03;-0,01;-0,01;
00:00:03,47;0,03;-0,01;-0,01;
00:00:03,48;0,03;-0,01;-0,01;
00:00:03,49;0,03;-0,01;-0,01;
00:00:03,50;0,02;-0,01;-0,01;
00:00:03,51;0,04;-0,01;-0,01;
00:00:03,52;0,04;-0,01;-0,01;
00:00:03,53;0,02;-0,01;-0,01;
00:00:03,54;0,03;-0,01;-0,01;
00:00:03,55;0,03;-0,01;-0,01;
00:00:03,56;0,02;-0,01;-0,01;
00:00:03,57;0,05;-0,01;-0,01;
00:00:03,58;0,03;-0,01;-0,01;
00:00:03,59;0,02;-0,01;-0,01;
00:00:03,60;0,07;-0,01;-0,01;
00:00:03,61;0,05;-0,01;-0,01;
00:00:03,62;0,05;-0,01;-0,01;
00:00:03,63;0,02;-0,01;-0,01;
00:00:03,64;0,07;-0,01;-0,01;
00:00:03,65;0,05;-0,01;-0,01;
00:00:03,66;0,02;-0,01;-0,01;
00:00:03,67;0,02;-0,01;-0,01;
00:00:03,68;0,02;-0,01;-0,01;
00:00:03,69;0,06;-0,01;-0,01;
00:00:03,70;0,05;-0,01;-0,01;
00:00:03,71;0,05;-0,01;-0,01;
00:00:03,72;0,02;-0,01;-0,01;
00:00:03,73;0,04;-0,01;-0,01;
00:00:03,74;0,04;-0,01;-0,01;
00:00:03,75;0,04;-0,01;-0,01;
00:00:03,76;0,02;-0,01;-0,01;
00:00:03,77;0,02;-0,01;-0,01;
00:00:03,78;0,02;-0,01;-0,01;
00:00:03,79;0,03;-0,01;-0,01;
00:00:03,80;0,06;-0,01;-0,01;
00:00:03,81;0,06;-0,01;-0,01;
00:00:03,82;0,05;-0,01;-0,01;
00:00:03,83;0,05;-0,01;-0,01;
00:00:03,84;0,06;-0,01;-0,01;
00:00:03,85;0,06;-0,01;-0,01;
00:00:03,86;0,02;-0,01;-0,01;
00:00:03,87;0,04;-0,01;-0,01;
00:00:03,88;0,05;-0,01;-0,01;
00:00:03,89;0,05;-0,01;-0,01;
00:00:03,90;0,04;-0,01;-0,01;
00:00:03,91;0,02;-0,01;-0,01;
00:00:03,92;0,02;-0,01;-0,01;
00:00:03,93;0,06;-0,01;-0,01;
00:00:03,94;0,03;-0,01;-0,01;
00:00:03,95;0,05;-0,01;-0,01;
00:00:03,96;0,05;-0,01;-0,01;
00:00:03,97;0,04;-0,01;-0,01;
00:00:03,98;0,04;-0,01;-0,01;
00:00:03,99;0,04;-0,01;-0,01;
00:00:04,00;0,03;-0,01;-0,01;
00:00:04,01;0,02;-0,01;-0,01;
00:00:04,02;0,02;-0,01;-0,01;
00:00:04,03;0,06;-0,01;-0,01;
00:00:04,04;0,02;-0,01;-0,01;
00:00:04,05;0,05;-0,01;-0,01;
00:00:04,06;0,03;-0,01;-0,01;
00:00:04,07;0,03;-0,01;-0,01;
00:00:04,08;0,03;-0,01;-0,01;
00:00:04,09;0,02;-0,01;-0,01;
00:00:04,10;0,05;-0,01;-0,01;
00:00:04,11;0,03;-0,01;-0,01;
00:00:04,12;0,02;-0,01;-0,01;
00:00:04,13;0,05;-0,01;-0,01;
00:00:04,14;0,05;-0,01;-0,01;
00:00:04,15;0,04;-0,01;-0,01;
00:00:04,16;0,03;-0,01;-0,01;
00:00:04,17;0,04;-0,01;-0,01;
00:00:04,18;0,02;-0,01;-0,01;
00:00:04,19;0,05;-0,01;-0,01;
00:00:04,20;0,04;-0,01;-0,01;
00:00:04,21;0,07;-0,01;-0,01;
00:00:04,22;0,06;-0,01;-0,01;
00:00:04,23;0,06;-0,01;-0,01;
00:00:04,24;0,07;-0,01;-0,01;
00:00:04,25;0,06;-0,01;-0,01;
00:00:04,26;0,07;-0,01;-0,01;
00:00:04,27;0,06;-0,01;-0,01;
00:00:04,28;0,02;-0,01;-0,01;
00:00:04,29;0,02;-0,01;-0,01;
00:00:04,30;0,02;-0,01;-0,01;
00:00:04,31;0,07;-0,01;-0,01;
00:00:04,32;0,03;-0,01;-0,01;
00:00:04,33;0,03;-0,01;-0,01;
00:00:04,34;0,03;-0,01;-0,01;
00:00:04,35;0,03;-0,01;-0,01;
00:00:04,36;0,06;-0,01;-0,01;
00:00:04,37;0,02;-0,01;-0,01;
00:00:04,38;0,02;-0,01;-0,01;
00:00:04,39;0,04;-0,01;-0,01;
00:00:04,40;0,03;-0,01;-0,01;
00:00:04,41;0,05;-0,01;-0,01;
00:00:04,42;0,05;-0,01;-0,01;
00:00:04,43;0,03;-0,01;-0,01;
00:00:04,44;0,03;-0,01;-0,01;
00:00:04,45;0,02;-0,01;-0,01;
00:00:04,46;0,07;-0,01;-0,01;
00:00:04,47;0,06;-0,01;-0,01;
00:00:04,48;0,04;-0,01;-0,01;
00:00:04,49;0,02;-0,01;-0,01;
00:00:04,50;0,02;-0,01;-0,01;
00:00:04,51;0,07;-0,01;-0,01;
00:00:04,52;0,03;-0,01;-0,01;
00:00:04,53;0,02;-0,01;-0,01;
00:00:04,54;0,03;-0,01;-0,01;
00:00:04,55;0,03;-0,01;-0,01;
00:00:04,56;0,05;-0,01;-0,01;
00:00:04,57;0,02;-0,01;-0,01;
00:00:04,58;0,02;-0,01;-0,01;
00:00:04,59;0,07;-0,01;-0,01;
00:00:04,60;0,05;-0,01;-0,01;
00:00:04,61;0,02;-0,01;-0,01;
00:00:04,62;0,07;-0,01;-0,01;
00:00:04,63;0,06;-0,01;-0,01;
00:00:04,64;0,05;-0,01;-0,01;
00:00:04,65;0,04;-0,01;-0,01;
00:00:04,66;0,04;-0,01;-0,01;
00:00:04,67;0,02;-0,01;-0,01;
00:00:04,68;0,03;-0,01;-0,01;
00:00:04,69;0,02;-0,01;-0,01;
00:00:04,70;0,04;-0,01;-0,01;
00:00:04,71;0,02;-0,01;-0,01;
00:00:04,72;0,02;-0,01;-0,01;
00:00:04,73;0,02;-0,01;-0,01;
00:00:04,74;0,06;-0,01;-0,01;
00:00:04,75;0,07;-0,01;-0,01;
00:00:04,76;0,04;-0,01;-0,01;
00:00:04,77;0,05;-0,01;-0,01;
00:00:04,78;0,07;-0,01;-0,01;
00:00:04,79;0,05;-0,01;-0,01;
00:00:04,80;0,06;-0,01;-0,01;
00:00:04,81;0,03;-0,01;-0,01;
00:00:04,82;0,06;-0,01;-0,01;
00:00:04,83;0,02;-0,01;-0,01;
00:00:04,84;0,03;-0,01;-0,01;
00:00:04,85;0,02;-0,01;-0,01;
00:00:04,86;0,04;-0,01;-0,01;
00:00:04,87;0,02;-0,01;-0,01;
00:00:04,88;0,06;-0,01;-0,01;
00:00:04,89;0,03;-0,01;-0,01;
00:00:04,90;0,02;-0,01;-0,01;
00:00:04,91;0,07;-0,01;-0,01;
00:00:04,92;0,04;-0,01;-0,01;
00:00:04,93;0,02;-0,01;-0,01;
00:00:04,94;0,03;-0,01;-0,01;
00:00:04,95;0,02;-0,01;-0,01;
00:00:04,96;0,05;-0,01;-0,01;
00:00:04,97;0,05;-0,01;-0,01;
00:00:04,98;0,02;-0,01;-0,01;
00:00:04,99;0,03;-0,01;-0,01;
00:00:05,00;0,06;-0,01;-0,01;
00:00:05,01;0,02;-0,01;-0,01;
00:00:05,02;0,03;-0,01;-0,01;
00:00:05,03;0,06;-0,01;-0,01;
00:00:05,04;0,03;-0,01;-0,01;
00:00:05,05;0,04;-0,01;-0,01;
00:00:05,06;0,07;-0,01;-0,01;
00:00:05,07;0,03;-0,01;-0,01;
00:00:05,08;0,06;-0,00;-0,01;
00:00:05,09;0,04;-0,00;-0,00;
00:00:05,10;0,07;-0,01;-0,01;
00:00:05,11;0,03;-0,00;-0,00;
00:00:05,12;0,03;-0,00;-0,01;
00:00:05,13;0,07;-0,00;-0,00;
00:00:05,14;0,07;-0,00;-0,00;
00:00:05,15;0,04;-0,00;-0,01;
00:00:05,16;0,07;-0,00;-0,00;
00:00:05,17;0,04;-0,00;-0,00;
00:00:05,18;0,03;-0,00;-0,00;
00:00:05,19;0,07;-0,00;-0,01;
00:00:05,20;0,03;-0,00;-0,00;
00:00:05,21;0,04;-0,00;-0,00;
00:00:05,22;0,04;-0,00;-0,01;
00:00:05,23;0,05;-0,00;-0,00;
00:00:05,24;0,04;-0,00;-0,01;
00:00:05,25;0,04;-0,00;-0,00;
00:00:05,26;0,07;-0,00;-0,00;
00:00:05,27;0,05;-0,00;-0,00;
00:00:05,28;0,05;-0,00;-0,00;
00:00:05,29;0,06;-0,00;-0,01;
00:00:05,30;0,06;-0,00;-0,00;
00:00:05,31;0,03;-0,00;-0,00;
00:00:05,32;0,08;-0,00;-0,00;
00:00:05,33;0,03;-0,00;-0,00;
00:00:05,34;0,03;-0,00;-0,00;
00:00:05,35;0,04;-0,00;-0,00;
00:00:05,36;0,06;-0,00;-0,00;
00:00:05,37;0,07;-0,00;-0,00;
00:00:05,38;0,03;-0,00;-0,00;
00:00:05,39;0,06;-0,00;-0,00;
00:00:05,40;0,08;-0,00;-0,00;
00:00:05,41;0,08;0,00;-0,00;
00:00:05,42;0,04;0,00;-0,00;
00:00:05,43;0,04;-0,00;-0,00;
00:00:05,44;0,04;0,00;-0,00;
00:00:05,45;0,08;0,00;-0,00;
00:00:05,46;0,05;0,00;-0,00;
00:00:05,47;0,03;0,00;-0,00;
00:00:05,48;0,04;0,00;-0,00;
00:00:05,49;0,05;0,00;-0,00;
00:00:05,50;0,04;0,00;-0,00;
00:00:05,51;0,04;0,00;-0,00;
00:00:05,52;0,05;0,00;-0,00;
00:00:05,53;0,03;0,00;-0,00;
00:00:05,54;0,04;0,00;-0,00;
00:00:05,55;0,04;0,00;-0,00;
00:00:05,56;0,06;0,00;-0,00;
00:00:05,57;0,07;0,00;0,00;
00:00:05,58;0,07;0,00;-0,00;
00:00:05,59;0,07;0,00;0,00;
00:00:05,60;0,06;0,00;-0,00;
00:00:05,61;0,07;0,00;0,00;
00:00:05,62;0,05;0,00;-0,00;
00:00:05,63;0,06;0,00;-0,00;
00:00:05,64;0,04;0,00;0,00;
00:00:05,65;0,06;0,00;-0,00;
00:00:05,66;0,06;0,00;0,00;
00:00:05,67;0,04;0,00;-0,00;
00:00:05,68;0,03;0,00;0,00;
00:00:05,69;0,04;0,00;0,00;
00:00:05,70;0,07;0,00;-0,00;
00:00:05,71;0,08;0,00;0,00;
00:00:05,72;0,03;0,00;-0,00;
00:00:05,73;0,03;0,00;0,00;
00:00:05,74;0,04;0,00;0,00;
00:00:05,75;0,05;0,00;0,00;
00:00:05,76;0,03;0,00;0,00;
00:00:05,77;0,03;0,00;-0,00;
00:00:05,78;0,04;0,00;0,00;
00:00:05,79;0,04;0,00;0,00;
00:00:05,80;0,06;0,00;0,00;
00:00:05,81;0,06;0,00;0,00;
00:00:05,82;0,03;0,00;0,00;
00:00:05,83;0,04;0,00;0,00;
00:00:05,84;0,03;0,00;0,00;
00:00:05,85;0,03;0,00;0,00;
00:00:05,86;0,08;0,00;0,00;
00:00:05,87;0,06;0,00;0,00;
00:00:05,88;0,06;0,00;0,00;
00:00:05,89;0,04;0,00;0,00;
00:00:05,90;0,08;0,00;0,00;
00:00:05,91;0,05;0,00;0,00;
00:00:05,92;0,05;0,00;0,00;
00:00:05,93;0,06;-0,00;0,00;
00:00:05,94;0,03;0,00;0,00;
00:00:05,95;0,05;0,00;0,01;
00:00:05,96;0,04;0,00;0,00;
00:00:05,97;0,03;0,00;0,01;
00:00:05,98;0,07;-0,00;0,01;
00:00:05,99;0,04;0,00;0,01;
00:00:06,00;0,08;0,00;0,01;
00:00:06,01;0,07;0,00;0,01;
00:00:06,02;0,07;0,00;0,01;
